Label,Rating ,Review
1,4,app great sync issue love app travel trek  reinstall app sync google drive show absurd value  like trekked 14 km show 252 km  please try resolve asap 
0,5,love work every time use condition ride endurance horse 
1,1,gps fix stupid app cant get gps fix phone use map walk problem  delete try month time 
0,5,love app 
1,3,accurate use runtastic use one  initially thought issue phone  runtastic accurate  way mark compute distance terrible sometimes show like 20km 7km 
0,3,samsung google nexus gti9250 
1,4,work perfectly promissed though drain tbe battery like nothing el 
0,5,fine good 
1,1,poor track stats garbage behavior gps loss make sense willing blame drop gps signal hardware although navigation map track runkeeper work fine app handle drop stupidest way imaginable  seems assume stationary signal teleport regains signal leading stats complete garbage like 20 minute move time 2 hour bike ride  go back runkeeper even though tremendously slow phone 
0,4,great idea hope  work 
0,5,love map pointing almost perfect   work fast  
1,4,great seems good calorie data seems wrong 35 min walk 1500 kcal  
0,5,  excellent app 
1,2,ehh take forever gps track come usually time connects already almost done  used work great suck 
0,5,excelente aplicacion 
0,5,awesome awesome 
0,2,nice good apps 
0,3,ride pushbike fast rocket 
1,1,wrong walk 16 km track view 125 
1,3,record entire journey segment miss journey  hardware software problem  
0,5,perfect app record ur unknown track  upload google drive 
1,4,good app look like get everything except count calorie right  calorie count bicycle ride wrong 
1,2,unstable gps found gps suddenly stop use hike  activate gps resume 
0,5,amazing app would work perfectly tablet sprint  work samsung galaxy tab 3 use wlan connection 
0,1,eric tried go back use even  terrible  nearly half bike ride miss  gap everywhere anywhere 
0,5,best good work 
0,5,great job good accurate 
1,2,get weird result previously get pretty accurate mileage elevation data example mileage would almost exactly match bike computer  last month app drop segment workout give weird elevation gain  example today bike ride supposedly climbed 15000 foot fact know couple thousand  google please fix make work like used  previously four five star 
1,4,late open open time app take much time locate area open goole map show accurate position immediately 
1,5,good application need ad calorie calculation kayak 
1,1,kill battery  use upgrade kitkat thing use entire note3 battery 2 hour  clean reboot  even launch first place  
1,5,good app improved add temperature humidity atmospheric pressure  sharing option 
0,4,ez ez trac 
0,5,good good 
1,4,okay  nt accurately track run day  guess lost gps signal said took sharp turn left immediately run back  idk  think nike run app better 
1,2,battery hog current version app start drain battery  went 30 zero le one hour light activity phone  took day confirm responsible battery drainage 
1,1,simply downloaded app opened see look like could  sit couch 20 second track  viewed track said gone distance 97 foot elevation changed  whole time sit couch look 
1,1,battery  100 10 2 hour 
0,5,awesome great app track activity  use time mountain biking snowboarding work flawlessly  google earth fly best 
0,5,brill love like latitude check map 100 better 
1,1,record bit ride load gap track  apps work fine 
1,3,nt know losing signal fc alcatel one touch 6033x 
0,5,good good 
1,4,needed trekker nice application track back place 
1,1,used love one app become massively inaccurate  recorded 3 mile walk 5 mile  map track show numerous trail tangent happen stats useless  use htc one problem gps apps  please please fix 
1,1,gps drop last update 
0,5,nice 
0,3,started go give test run 
0,5,excellent app wish coaching feature 
0,5,best app must try 
0,5,excellente excellente 
0,5,vyasac4470  gmailcon find 
0,5,ok ok 
0,5,great app yep one favourite apps mineworks perfectly galaxy s4 
1,2,core feature badly broken used love app used several year  however v206 latest frequently drop segment ie  trackpath therefore report distance path  elevation gain data consistently reported eg  98000 ft 10 mile trail runhike colorado foothill  sensor bluetooth hrms  nice without one biological data eg  age weight hrmax v02max etc  calorie count useless  love integration google drive earth though fix core feature release quality apps consistent google tech stature reputation 
1,2,wrong info recorded 
1,2,accuracy lack ran two people today tracked run mile  525 529 548 app also showed spot tracked way course caused data wrong  guess go back endomondo 
1,2,loos gps signal new update used app year used like alot  used great app great gps signal coverage  recent update longer reliable loos gps signal time  look reliable app cycling 
1,2,track nt want make track public share circle google   sorry googlebots everything announce daily routine whole freakin  world  update  updated version app lost ability share directly g  drop rating 2 star   
1,1,woeful wildly inaccurate calorieburned reading  500 twomile walk individual weighing 140 pound  right 
1,5,last update horrible last update show trippy lettering give wrong distance  last update 5 app 3214 seems 2 b fixed love app 
0,4,bad downloaded walk gran child wood  get bit concerned loose tract download bought u right back 
0,5,cool l like  l love map feel happy life 
1,1,elevation data garbage 206 version idea updated elevation data garbage  showed hiked 4000 ft one hour yeh right superman  manual download 205 sudden phone battery would drain quickly  regret upgraded 206 phone nexus 5 could google screw phone  
0,5,excellet app optimied n every area unlikly runtastic diff app bulky sized  simple use luv app 
0,5,naples havana cafe downloaded app tested lunch trip naples havana cafe chokoloskee  impressed detailed movement road include walk restaurant arrive  anxious use offroading 
